id;date;location_id;person_id;reason_id
5102;2024-03-27;27;3927;1
5103;2024-10-12;6;2596;3
5104;2024-03-16;27;3120;1
5105;2024-01-18;14;175;1
5106;2023-12-10;15;577;1
5107;2023-12-09;13;570;4
5108;2025-01-12;15;3501;2
5109;2024-09-16;26;647;4
5110;2024-06-17;21;2471;2
5111;2024-11-30;6;244;2
5112;2023-12-23;18;2449;3
5113;2024-07-27;28;4137;3
5114;2023-09-25;40;925;4
5115;2024-11-04;14;477;1
5116;2023-06-08;12;4339;2
5117;2024-09-16;19;2695;1
5118;2023-12-23;11;2060;2
5119;2023-06-20;15;1372;2
5120;2023-10-18;33;1919;4
5121;2025-01-20;36;867;3
5122;2023-09-25;10;1152;2
5123;2024-11-27;31;4376;4
5124;2023-08-01;19;2874;3
5125;2023-12-16;38;983;3
5126;2024-02-17;11;1818;3
5127;2024-03-04;35;3219;2
5128;2023-12-11;22;4539;1
5129;2023-12-26;34;4997;4
5130;2024-09-10;33;3484;2
5131;2023-06-07;18;2704;1
5132;2024-03-14;1;1273;3
5133;2023-12-26;27;406;1
5134;2023-06-14;24;4278;3
5135;2024-06-28;8;1328;2
5136;2024-09-27;24;1142;3
5137;2023-11-15;9;4518;2
5138;2024-05-04;14;3759;2
5139;2023-06-07;40;3993;1
5140;2024-07-29;24;1991;1
5141;2024-11-08;9;1777;3
5142;2024-10-30;14;3607;2
5143;2024-12-18;37;4074;1
5144;2023-09-11;23;3047;1
5145;2023-09-03;1;2702;1
5146;2024-08-03;17;2505;3
5147;2024-03-08;32;294;3
5148;2023-11-17;17;4585;4
5149;2024-02-01;21;1296;4
5150;2024-11-11;5;795;2
5151;2024-11-29;12;768;4
5152;2023-09-19;39;980;2
5153;2024-03-19;8;4973;2
5154;2024-03-02;36;980;2
5155;2023-11-20;33;2093;4
5156;2024-03-28;21;1198;2
5157;2024-01-01;29;1656;3
5158;2024-12-01;12;1305;3
5159;2024-01-01;26;2334;3
5160;2023-12-15;2;2770;3
5161;2024-01-25;28;1234;4
5162;2024-10-14;36;4772;1
5163;2024-01-13;21;4598;1
5164;2023-08-25;5;3754;4
5165;2023-10-30;24;3988;4
5166;2023-11-16;40;679;2
5167;2023-06-09;2;756;4
5168;2023-11-28;14;2441;3
5169;2023-10-22;13;2810;2
5170;2024-01-16;40;4942;1
5171;2023-10-25;14;4949;3
5172;2024-02-18;20;4597;3
5173;2024-12-23;8;4404;1
5174;2025-01-17;13;1923;4
5175;2024-07-22;39;4965;3
5176;2024-09-04;38;3187;4
5177;2023-10-01;30;4469;2
5178;2024-12-14;9;84;4
5179;2024-01-19;24;3325;4
5180;2023-08-05;7;4244;3
5181;2024-08-21;21;4144;2
5182;2024-08-08;11;290;3
5183;2024-08-16;4;2298;4
5184;2023-09-05;14;3203;3
5185;2024-02-05;36;523;2
5186;2023-07-29;17;2470;1
5187;2024-01-11;20;3884;2
5188;2024-03-18;2;2465;1
5189;2024-03-01;27;151;3
5190;2024-02-17;4;3022;4
5191;2024-03-17;7;410;1
5192;2024-12-08;21;3816;3
5193;2023-07-24;40;54;3
5194;2024-01-31;9;2109;2
5195;2023-06-25;38;4978;3
5196;2024-09-13;31;4933;1
5197;2024-08-30;27;3510;1
5198;2024-03-01;13;4627;4
5199;2023-07-26;26;3819;3
5200;2023-06-19;22;4268;2
5201;2023-11-11;6;1790;2
5202;2023-10-29;22;2465;1
5203;2024-07-02;4;3549;2
5204;2024-04-27;35;3049;4
5205;2024-07-15;7;3951;4
5206;2024-10-01;33;2383;3
5207;2024-01-18;37;1911;3
5208;2023-07-04;21;4878;1
5209;2024-08-21;9;1073;1
5210;2023-12-20;16;1240;2
5211;2023-08-31;12;3884;1
5212;2023-12-13;4;2769;3
5213;2023-06-29;26;3540;2
5214;2023-06-29;35;1398;2
5215;2024-06-04;21;1273;3
5216;2024-07-02;25;3143;1
5217;2024-09-05;15;3227;4
5218;2023-08-10;29;4419;1
5219;2025-01-17;15;2250;4
5220;2024-01-28;21;1506;3
5221;2023-07-26;21;4045;4
5222;2023-08-14;27;921;1
5223;2023-08-06;18;171;4
5224;2024-06-06;25;3753;2
5225;2023-07-28;36;3198;4
5226;2023-11-20;2;697;2
5227;2024-06-20;7;936;3
5228;2024-06-01;27;2905;4
5229;2024-01-02;33;4477;4
5230;2023-10-03;4;1721;3
5231;2024-11-11;13;3862;2
5232;2024-05-17;5;62;4
5233;2024-03-18;40;1977;2
5234;2024-10-09;20;4307;3
5235;2024-04-03;6;2429;4
5236;2024-04-30;38;3748;3
5237;2025-01-11;6;2072;2
5238;2023-06-29;2;1051;1
5239;2024-08-13;23;1030;2
5240;2023-08-01;19;1438;1
5241;2024-12-09;12;4969;2
5242;2024-09-14;24;3201;4
5243;2023-08-27;9;2711;3
5244;2024-08-13;32;1387;3
5245;2024-01-10;40;1750;3
5246;2024-04-07;17;3464;4
5247;2024-01-13;40;3631;2
5248;2023-12-07;15;2457;3
5249;2024-07-17;3;65;1
5250;2024-06-28;40;2566;4
5251;2024-02-15;32;3240;2
5252;2024-10-18;19;834;1
5253;2024-11-26;12;1499;3
5254;2024-11-17;17;1246;1
5255;2023-09-08;40;3793;1
5256;2024-02-04;7;815;4
5257;2023-09-02;37;3321;1
5258;2023-09-08;36;445;3
5259;2024-04-11;19;118;4
5260;2024-01-17;39;795;3
5261;2023-08-08;2;2451;4
5262;2024-09-19;15;4988;2
5263;2025-01-20;33;4457;4
5264;2024-01-11;16;726;4
5265;2024-10-10;15;2739;1
5266;2023-06-30;8;4540;2
5267;2024-06-03;16;2725;1
5268;2024-12-27;31;2295;1
5269;2024-09-24;38;1591;4
5270;2024-07-11;28;4957;2
5271;2023-10-25;21;541;3
5272;2025-01-24;17;4366;1
5273;2023-10-08;30;2709;4
5274;2024-02-25;37;3449;1
5275;2024-08-15;15;1848;1
5276;2024-04-18;8;4632;1
5277;2023-09-24;8;1221;2
5278;2023-08-26;30;4059;3
5279;2024-12-16;30;1588;4
5280;2023-09-01;12;3720;3
5281;2024-04-28;33;279;1
5282;2025-01-15;13;4087;4
5283;2024-02-17;9;3344;1
5284;2024-09-26;2;3819;3
5285;2024-11-26;10;1506;4
5286;2024-08-07;23;4189;3
5287;2024-06-18;38;4647;2
5288;2024-02-17;32;211;2
5289;2024-11-28;14;2561;4
5290;2023-10-28;3;3831;2
5291;2024-03-20;34;1130;1
5292;2024-05-08;14;3992;2
5293;2024-08-18;2;927;3
5294;2024-01-17;38;3388;4
5295;2024-10-08;30;3095;1
5296;2024-08-13;30;1427;1
5297;2024-11-24;35;2743;2
5298;2023-10-26;14;401;4
5299;2023-09-14;18;419;4
5300;2023-08-13;1;1740;4
5301;2024-07-22;28;4770;3
5302;2024-02-17;39;4525;2
5303;2024-05-07;2;1084;2
5304;2023-12-22;37;2664;4
5305;2024-02-01;37;2662;3
5306;2024-05-22;2;3405;2
5307;2024-05-21;38;1908;1
5308;2023-06-06;5;3885;3
5309;2023-09-07;10;4406;1
5310;2024-07-11;6;1839;3
5311;2025-01-10;16;4520;3
5312;2024-08-14;24;1428;2
5313;2023-08-28;28;4649;1
5314;2023-10-16;24;3796;3
5315;2024-06-18;4;2619;2
5316;2024-03-04;36;3169;2
5317;2024-08-28;35;951;2
5318;2023-08-05;9;1773;3
5319;2024-07-11;30;4057;1
5320;2023-12-30;19;3158;4
5321;2023-12-21;40;1545;4
5322;2024-01-19;21;2163;3
5323;2024-10-17;34;2065;4
5324;2024-10-15;15;4789;1
5325;2024-11-29;3;2875;3
5326;2024-01-03;7;3559;4
5327;2023-12-16;36;3853;1
5328;2024-04-16;40;1029;1
5329;2023-09-16;7;1251;3
5330;2023-11-18;27;3196;3
5331;2024-06-20;19;3986;1
5332;2024-02-13;13;2285;2
5333;2023-09-11;30;4882;3
5334;2025-01-10;13;1525;4
5335;2024-01-01;23;1464;2
5336;2023-09-19;26;3915;1
5337;2023-06-23;10;1248;1
5338;2024-10-09;11;2503;4
5339;2024-12-20;38;2525;3
5340;2023-06-29;31;1200;1
5341;2023-08-03;21;1205;2
5342;2024-09-12;36;3572;2
5343;2023-09-29;31;3744;3
5344;2024-05-25;32;2409;4
5345;2024-12-26;5;1546;2
5346;2023-07-27;4;3894;1
5347;2024-03-29;23;1128;3
5348;2023-08-14;18;2495;4
5349;2023-08-05;1;4325;3
5350;2023-09-19;30;3460;1
5351;2024-03-04;24;699;1
5352;2023-09-08;3;3294;3
5353;2024-06-09;35;650;2
5354;2024-06-14;36;4064;1
5355;2023-06-04;29;1738;4
5356;2024-12-02;2;2520;2
5357;2024-12-15;19;1396;1
5358;2025-01-24;15;91;2
5359;2023-07-20;10;81;2
5360;2023-07-02;18;4380;2
5361;2024-02-28;8;2454;4
5362;2024-03-16;28;1861;4
5363;2024-07-02;11;2510;3
5364;2024-02-07;34;569;2
5365;2023-10-15;25;1912;2
5366;2023-07-27;9;1208;2
5367;2023-07-30;12;2504;3
5368;2024-05-31;35;1427;4
5369;2023-07-25;21;4387;3
5370;2024-12-04;14;4857;1
5371;2024-05-26;30;213;2
5372;2023-11-17;5;3463;2
5373;2024-01-19;33;3312;2
5374;2023-11-08;20;1604;3
5375;2024-05-13;22;1894;3
5376;2024-09-08;11;1927;3
5377;2024-03-07;31;2247;2
5378;2024-09-10;31;4046;2
5379;2024-07-26;34;4757;3
5380;2023-10-27;5;2149;2
5381;2024-05-09;37;4651;2
5382;2024-05-05;21;1255;1
5383;2024-05-14;22;1822;4
5384;2023-10-14;10;3121;2
5385;2024-01-07;13;1938;4
5386;2025-01-24;36;2118;1
5387;2025-01-07;38;2211;4
5388;2024-09-16;14;585;1
5389;2023-07-08;4;2143;4
5390;2023-06-27;9;3569;2
5391;2023-09-21;18;956;1
5392;2024-08-16;17;3205;3
5393;2024-10-05;17;2305;2
5394;2024-06-30;13;4808;1
5395;2024-02-19;10;3091;3
5396;2024-12-31;35;3303;3
5397;2023-06-18;25;4482;4
5398;2023-07-31;7;4099;3
5399;2023-10-18;10;4886;4
5400;2024-01-14;25;3780;1
5401;2023-07-29;24;4998;4
5402;2024-04-05;20;1563;4
5403;2024-12-07;13;166;4
5404;2024-01-17;15;4597;2
5405;2023-08-06;7;4177;3
5406;2024-02-03;20;177;3
5407;2024-07-30;39;679;1
5408;2024-07-15;35;949;4
5409;2024-10-06;14;3532;4
5410;2023-12-22;27;58;1
5411;2024-03-14;28;1934;2
5412;2024-12-17;21;3865;1
5413;2023-09-10;9;4129;3
5414;2023-10-01;30;84;4
5415;2024-08-30;7;866;1
5416;2024-12-15;6;166;4
5417;2024-11-09;8;93;2
5418;2024-02-24;34;4794;3
5419;2024-05-03;29;1929;2
5420;2023-09-27;21;2823;3
5421;2024-11-27;29;1223;3
5422;2023-08-12;24;1738;3
5423;2024-03-23;14;2188;4
5424;2023-08-17;15;4279;2
5425;2024-06-16;39;4674;4
5426;2024-09-23;11;2749;1
5427;2024-07-20;4;3598;4
5428;2023-08-21;10;2693;1
5429;2024-05-01;1;4856;1
5430;2024-12-14;35;1331;4
5431;2024-11-19;20;3602;3
5432;2024-10-18;8;670;1
5433;2024-03-15;37;430;3
5434;2023-12-23;21;2310;3
5435;2025-01-13;17;4167;1
5436;2024-04-08;4;3876;3
5437;2024-07-10;1;69;4
5438;2023-09-09;20;2635;2
5439;2023-06-03;12;4560;1
5440;2023-11-16;25;2788;1
5441;2023-10-20;13;536;3
5442;2025-01-10;33;3668;4
5443;2024-06-21;38;1426;1
5444;2023-12-21;17;1606;3
5445;2023-07-10;3;3302;4
5446;2025-01-20;4;1148;2
5447;2024-10-21;34;4294;3
5448;2024-02-05;9;664;3
5449;2024-12-25;36;747;2
5450;2024-05-30;30;4279;4
5451;2023-07-24;8;16;2
5452;2024-09-26;11;3296;2
5453;2024-04-13;39;1382;2
5454;2024-12-16;19;2677;1
5455;2024-04-25;31;592;4
5456;2023-09-18;17;1745;2
5457;2023-06-03;10;659;2
5458;2024-07-27;32;4761;4
5459;2023-10-29;19;4174;2
5460;2024-09-29;25;482;4
5461;2024-07-26;36;3322;4
5462;2023-12-30;29;1066;2
5463;2024-09-23;10;3495;2
5464;2024-01-07;33;778;4
5465;2023-07-26;1;154;1
5466;2024-11-12;6;694;4
5467;2024-11-16;1;4106;1
5468;2023-08-24;30;4264;1
5469;2023-11-12;7;4953;2
5470;2024-10-03;12;1259;2
5471;2024-09-07;3;1818;1
5472;2024-08-28;32;4518;2
5473;2024-10-19;8;3284;3
5474;2023-12-18;35;730;2
5475;2024-03-16;2;2101;3
5476;2024-01-01;21;366;3
5477;2024-03-11;18;4980;1
5478;2024-10-05;10;4844;3
5479;2024-01-12;31;2102;4
5480;2023-06-27;9;1776;2
5481;2024-02-22;37;410;3
5482;2025-01-04;2;3182;1
5483;2023-07-25;36;4104;3
5484;2023-12-30;14;574;1
5485;2023-07-30;19;3910;2
5486;2023-08-01;18;605;2
5487;2024-01-05;26;3575;2
5488;2024-10-18;25;2432;1
5489;2023-07-10;5;4397;2
5490;2024-03-11;39;3922;3
5491;2024-02-09;25;3081;2
5492;2023-06-22;26;2641;3
5493;2024-03-23;18;2512;2
5494;2025-01-22;39;4095;1
5495;2024-01-05;17;4624;1
5496;2023-09-01;29;2838;4
5497;2023-09-05;4;3865;3
5498;2023-12-28;14;702;2
5499;2024-07-15;35;1769;1
5500;2024-12-17;37;2523;1
5501;2024-05-04;14;1158;4
5502;2023-08-19;27;1635;2
5503;2024-11-24;23;3247;2
5504;2025-01-14;29;2247;4
5505;2023-06-21;36;2335;1
5506;2024-01-16;23;2997;2
5507;2024-08-18;24;1115;3
5508;2024-05-04;10;1812;2
5509;2024-03-26;32;1369;3
5510;2024-01-01;12;2162;2
5511;2024-03-28;9;3978;1
5512;2024-03-02;36;4197;4
5513;2025-01-10;15;1962;2
5514;2024-12-03;12;3555;1
5515;2024-11-17;9;3019;1
5516;2024-07-28;23;3279;4
5517;2024-12-02;27;3346;2
5518;2024-12-04;21;2107;1
5519;2023-10-21;14;2929;4
5520;2024-02-23;15;2527;2
5521;2024-07-29;7;424;2
5522;2023-08-12;7;1698;2
5523;2023-08-07;9;2139;3
5524;2023-06-24;14;3133;4
5525;2023-09-21;39;2529;3
5526;2023-08-04;36;1110;1
5527;2024-11-23;22;1764;1
5528;2023-08-29;15;3422;1
5529;2024-05-02;3;1005;2
5530;2024-05-11;34;2591;1
5531;2023-06-25;17;1760;2
5532;2024-11-22;20;4853;1
5533;2023-10-19;15;2861;3
5534;2023-06-27;18;173;3
5535;2023-11-14;21;3689;2
5536;2023-12-27;15;1324;1
5537;2023-09-28;14;1283;4
5538;2024-07-15;17;2748;4
5539;2023-12-20;9;101;3
5540;2024-01-23;16;4238;1
5541;2023-10-08;31;2745;3
5542;2024-03-02;20;2035;4
5543;2024-08-15;24;4101;4
5544;2023-12-03;32;1294;2
5545;2023-11-11;20;4543;1
5546;2024-03-10;16;2401;2
5547;2024-12-06;39;2293;4
5548;2023-12-02;29;532;4
5549;2023-10-03;14;3911;1
5550;2024-10-04;40;3224;4
5551;2024-08-30;33;3754;2
5552;2023-08-20;29;167;1
5553;2023-10-11;22;2671;1
5554;2024-04-16;3;2613;4
5555;2024-07-25;34;4649;4
5556;2023-12-30;18;3834;4
5557;2024-10-09;29;886;1
5558;2024-09-17;12;4751;4
5559;2023-12-31;2;1680;3
5560;2024-11-12;27;2343;3
5561;2024-02-17;13;1774;2
5562;2023-12-26;19;2926;2
5563;2023-12-24;12;3995;4
5564;2024-02-28;39;2787;4
5565;2024-06-07;8;3225;1
5566;2024-11-02;11;4407;2
5567;2024-02-18;12;5;3
5568;2023-07-31;27;1427;4
5569;2023-06-30;38;2043;4
5570;2025-01-12;14;3076;1
5571;2024-10-18;10;4594;2
5572;2023-12-30;1;2209;1
5573;2023-11-18;3;2944;2
5574;2024-05-01;34;4717;1
5575;2024-04-08;1;2807;3
5576;2023-06-18;9;4725;3
5577;2023-10-22;3;3797;1
5578;2024-07-11;40;3353;3
5579;2024-04-05;14;2321;1
5580;2025-01-06;29;2561;4
5581;2024-02-22;32;1390;1
5582;2024-09-12;4;1722;2
5583;2024-03-26;12;2111;3
5584;2024-10-04;28;3118;4
5585;2024-08-26;2;3404;1
5586;2023-11-10;25;1666;3
5587;2024-06-24;4;280;3
5588;2023-11-24;4;2220;3
5589;2023-07-01;9;3357;3
5590;2023-11-13;20;3155;1
5591;2024-02-25;15;370;2
5592;2023-06-12;25;4716;1
5593;2024-10-11;1;2445;1
5594;2023-07-13;14;611;1
5595;2024-02-28;32;2455;3
5596;2023-11-22;25;4495;3
5597;2024-02-15;23;61;2
5598;2024-01-05;3;2590;4
5599;2023-10-05;14;281;3
5600;2024-02-01;35;1288;3
5601;2023-10-07;29;3079;3
5602;2024-10-29;32;3761;4
5603;2024-08-02;1;4233;2
5604;2023-10-28;21;2896;1
5605;2024-02-07;36;3883;1
5606;2023-08-04;35;2397;3
5607;2023-12-27;25;3584;4
5608;2024-01-01;34;4424;1
5609;2024-08-24;39;3570;2
5610;2023-06-23;18;2573;1
5611;2024-02-16;10;1537;3
5612;2024-04-06;5;2290;3
5613;2023-11-29;11;3501;4
5614;2023-12-29;29;3033;4
5615;2023-11-11;28;677;3
5616;2023-10-12;26;1752;2
5617;2024-10-28;12;4043;1
5618;2025-01-13;8;1597;3
5619;2024-03-16;38;4184;2
5620;2024-09-22;24;281;4
5621;2024-01-27;1;857;2
5622;2024-08-04;11;792;3
5623;2024-06-09;17;1580;1
5624;2024-10-01;4;4374;4
5625;2023-08-27;10;2224;2
5626;2023-11-15;37;1181;3
5627;2024-05-22;6;1971;3
5628;2024-04-17;4;3144;2
5629;2023-08-16;8;3526;3
5630;2023-10-25;13;3946;1
5631;2024-08-19;23;2440;3
5632;2024-10-29;15;155;1
5633;2024-05-05;11;182;1
5634;2024-04-26;1;4510;2
5635;2024-05-16;29;4734;1
5636;2024-11-17;36;1706;3
5637;2024-11-19;5;2992;2
5638;2023-10-07;30;2772;2
5639;2024-05-26;11;4390;3
5640;2024-06-10;23;4160;2
5641;2024-08-16;15;1619;2
5642;2023-07-15;17;4320;4
5643;2025-01-10;33;3512;1
5644;2024-11-04;9;897;3
5645;2024-12-31;9;4013;4
5646;2024-10-06;26;2481;2
5647;2024-02-08;2;878;1
5648;2023-12-17;22;2969;3
5649;2024-01-06;24;3767;1
5650;2024-10-28;39;3597;2
5651;2024-09-29;19;4267;2
5652;2023-09-13;6;466;2
5653;2023-12-18;7;2899;3
5654;2024-05-18;30;3523;4
5655;2023-09-20;33;1906;2
5656;2024-06-01;17;345;3
5657;2024-01-16;25;4688;1
5658;2024-05-14;38;3069;4
5659;2023-07-17;1;2406;3
5660;2023-11-25;18;2870;2
5661;2024-03-31;26;2497;4
5662;2023-08-20;1;2721;1
5663;2024-12-23;5;835;2
5664;2023-07-14;10;1236;4
5665;2024-10-11;5;642;1
5666;2024-12-21;24;118;3
5667;2024-07-03;33;4223;4
5668;2024-08-11;1;3452;3
5669;2025-01-19;20;3099;4
5670;2024-12-13;30;2396;3
5671;2023-07-23;31;1870;4
5672;2023-09-30;14;4961;1
5673;2025-01-22;17;4212;3
5674;2024-02-10;21;1348;3
5675;2024-06-17;16;1520;2
5676;2024-07-12;33;2395;3
5677;2024-02-26;13;3124;2
5678;2024-09-20;1;3010;4
5679;2024-10-28;38;3872;4
5680;2023-10-05;33;3602;3
5681;2024-06-15;6;588;1
5682;2025-01-24;39;4154;1
5683;2024-05-06;31;4835;1
5684;2024-03-31;7;1904;2
5685;2024-09-27;31;499;2
5686;2024-08-13;1;670;2
5687;2023-08-22;8;2630;1
5688;2024-01-10;26;2820;2
5689;2025-01-21;13;577;1
5690;2024-02-03;4;4386;1
5691;2024-12-12;7;4528;1
5692;2024-11-01;31;4749;1
5693;2024-05-29;29;3576;1
5694;2024-08-01;16;285;1
5695;2024-10-06;38;2028;2
5696;2024-04-16;27;357;4
5697;2023-11-15;1;1229;1
5698;2025-01-16;12;46;4
5699;2024-06-02;5;3520;4
5700;2024-11-06;31;4850;2
5701;2023-12-20;16;4543;4
5702;2023-09-04;34;2715;3
5703;2023-08-17;36;531;2
5704;2023-06-05;8;593;1
5705;2024-02-18;5;3188;4
5706;2023-12-01;20;2998;4
5707;2024-04-21;21;3772;3
5708;2023-10-21;36;553;2
5709;2023-07-05;40;605;1
5710;2024-07-04;30;1740;3
5711;2023-08-16;18;3369;2
5712;2024-01-09;31;1418;1
5713;2023-11-02;36;2845;3
5714;2023-11-12;7;808;4
5715;2024-10-06;18;4592;4
5716;2024-04-17;21;4468;2
5717;2023-11-14;21;454;2
5718;2024-01-23;39;2953;1
5719;2024-05-13;38;4867;2
5720;2023-06-06;28;1778;2
5721;2024-01-28;9;1218;2
5722;2024-12-08;9;15;2
5723;2024-02-01;4;1923;1
5724;2024-09-30;26;4570;1
5725;2023-06-04;36;1145;3
5726;2024-09-12;36;4500;3
5727;2023-06-09;31;2970;2
5728;2024-03-07;29;3763;2
5729;2025-01-12;12;883;4
5730;2024-03-28;11;4567;4
5731;2023-12-29;25;3785;4
5732;2024-03-14;10;3453;3
5733;2024-08-17;34;1162;4
5734;2024-03-06;29;533;2
5735;2023-10-02;9;3978;3
5736;2024-12-14;16;879;4
5737;2024-12-07;8;888;2
5738;2024-01-12;22;3617;2
5739;2023-06-10;16;3267;3
5740;2024-05-10;32;2711;2
5741;2023-12-11;21;1333;1
5742;2023-09-04;20;4390;4
5743;2024-02-19;32;4222;4
5744;2024-05-02;20;3203;3
5745;2025-01-17;36;2443;1
5746;2024-01-25;28;1589;3
5747;2023-11-01;6;4996;3
5748;2024-07-25;14;3300;4
5749;2024-05-12;38;705;2
5750;2024-03-19;15;3312;3
5751;2024-07-13;36;2966;2
5752;2023-11-27;30;4518;4
5753;2024-04-22;19;4854;3
5754;2024-03-11;35;4240;2
5755;2024-04-18;27;2892;4
5756;2023-07-02;7;1707;4
5757;2024-05-04;39;524;3
5758;2023-08-29;5;885;1
5759;2024-06-02;34;4120;3
5760;2023-06-17;7;3971;2
5761;2024-03-25;31;2810;2
5762;2023-06-05;25;3603;1
5763;2023-08-20;26;107;3
5764;2024-03-03;29;2319;3
5765;2024-02-29;9;4960;1
5766;2024-02-06;4;639;3
5767;2024-06-22;35;3379;2
5768;2024-05-19;16;2771;3
5769;2024-09-10;33;2434;4
5770;2025-01-07;9;1662;3
5771;2024-11-06;32;250;1
5772;2024-05-14;22;4428;4
5773;2023-08-30;26;961;2
5774;2024-09-11;3;307;3
5775;2024-03-12;20;861;2
5776;2024-05-13;20;1030;2
5777;2023-08-17;14;2018;1
5778;2024-03-13;12;2776;2
5779;2024-01-19;9;545;2
5780;2025-01-20;1;2047;1
5781;2023-09-05;37;259;1
5782;2023-08-27;40;2185;1
5783;2024-10-21;4;1047;3
5784;2024-08-28;28;2897;1
5785;2024-05-09;6;1591;4
5786;2024-08-14;36;3414;2
5787;2023-06-04;7;2950;3
5788;2024-12-18;23;585;4
5789;2024-05-30;29;338;1
5790;2023-07-13;28;1419;4
5791;2024-04-24;28;2154;4
5792;2023-08-20;27;4343;4
5793;2024-11-21;19;1669;2
5794;2025-01-07;29;659;2
5795;2025-01-23;6;1721;4
5796;2024-01-04;5;774;1
5797;2024-11-21;33;698;3
5798;2024-05-23;23;2075;1
5799;2023-07-25;33;1746;1
5800;2023-07-17;21;2685;2
5801;2023-10-31;3;1858;3
5802;2024-06-10;4;4046;1
5803;2025-01-03;21;1883;2
5804;2024-12-28;38;1712;3
5805;2024-02-03;21;2336;2
5806;2023-11-03;28;4335;2
5807;2024-07-12;34;75;4
5808;2024-04-09;35;1780;2
5809;2024-11-05;37;660;2
5810;2024-07-02;32;3595;2
5811;2024-04-18;11;4699;3
5812;2024-08-25;4;589;2
5813;2024-09-05;25;45;2
5814;2023-11-15;5;43;2
5815;2023-12-18;11;4500;3
5816;2024-05-09;22;3168;3
5817;2024-10-29;19;4764;2
5818;2024-11-11;22;1568;1
5819;2024-09-06;11;1178;4
5820;2023-10-28;12;3491;3
5821;2024-04-04;38;2835;1
5822;2024-04-21;6;2871;1
5823;2024-12-27;3;2105;1
5824;2023-11-11;31;3263;2
5825;2023-12-18;32;1889;1
5826;2024-06-06;31;3023;1
5827;2023-10-28;29;2071;2
5828;2023-06-09;23;708;4
5829;2023-06-14;19;4750;2
5830;2023-12-08;3;1309;3
5831;2024-09-13;40;3945;1
5832;2024-01-31;20;680;1
5833;2023-10-07;38;2404;3
5834;2023-11-25;15;3784;3
5835;2025-01-22;31;2246;2
5836;2024-01-01;11;3745;4
5837;2023-08-06;18;3721;3
5838;2024-11-24;29;623;4
5839;2023-06-07;12;1259;2
5840;2024-01-12;11;3246;4
5841;2023-11-08;29;4908;2
5842;2024-01-15;40;4522;3
5843;2024-11-14;5;706;4
5844;2024-04-14;27;3961;3
5845;2024-11-23;23;3500;2
5846;2024-04-13;28;2740;4
5847;2024-02-16;28;1971;4
5848;2024-06-17;32;351;4
5849;2024-12-29;6;4931;3
5850;2024-12-30;21;532;3
5851;2023-08-11;16;2658;3
5852;2024-08-11;30;256;1
5853;2024-06-20;21;4397;2
5854;2024-11-18;22;141;4
5855;2024-12-27;27;2225;2
5856;2024-05-27;4;4;2
5857;2023-07-24;13;316;3
5858;2024-09-30;22;3623;3
5859;2023-12-22;24;238;1
5860;2024-08-13;14;500;3
5861;2024-06-29;36;2461;2
5862;2024-06-10;31;1108;2
5863;2024-06-21;20;3464;1
5864;2024-09-18;12;1535;3
5865;2024-07-31;40;3982;1
5866;2023-10-31;32;3649;1
5867;2023-11-16;10;4978;1
5868;2023-10-11;13;1627;4
5869;2023-11-08;15;126;2
5870;2024-04-29;12;570;1
5871;2024-07-15;17;3005;3
5872;2024-09-25;37;3166;1
5873;2024-10-03;12;590;1
5874;2024-06-19;2;3991;4
5875;2024-01-19;15;1869;1
5876;2024-12-27;40;1456;1
5877;2023-09-12;12;202;3
5878;2024-09-09;24;1430;4
5879;2024-07-30;15;1762;2
5880;2024-10-25;25;3359;4
5881;2024-07-07;15;1695;3
5882;2023-10-06;10;4512;1
5883;2023-07-05;30;417;2
5884;2024-11-26;29;3794;2
5885;2025-01-19;2;3743;1
5886;2023-06-12;37;591;2
5887;2024-09-07;34;3885;1
5888;2024-04-13;15;4900;4
5889;2024-07-12;31;4558;3
5890;2023-07-01;7;1119;3
5891;2024-10-15;11;2525;1
5892;2024-05-19;10;4075;2
5893;2023-07-28;18;2523;4
5894;2024-11-19;6;4784;1
5895;2024-01-12;20;3847;3
5896;2024-01-17;19;1136;1
5897;2024-11-23;6;3444;4
5898;2024-04-25;33;1016;2
5899;2024-03-22;6;3666;1
5900;2024-05-02;32;1888;2
5901;2024-08-24;16;47;1
5902;2023-08-06;21;1371;3
5903;2024-04-26;19;4742;2
5904;2025-01-16;5;4526;3
5905;2024-09-13;29;164;3
5906;2024-12-12;8;984;2
5907;2023-11-03;40;553;2
5908;2024-02-20;18;3412;2
5909;2024-09-17;17;1987;1
5910;2024-06-11;20;2723;2
5911;2023-06-24;21;3156;4
5912;2023-06-23;30;4229;2
5913;2024-02-05;34;3642;3
5914;2024-03-13;6;619;3
5915;2023-11-30;10;2981;2
5916;2024-12-06;35;1210;1
5917;2024-07-18;34;2704;1
5918;2024-03-25;39;4387;4
5919;2024-08-09;11;4334;1
5920;2024-10-18;11;4774;4
5921;2024-01-24;20;2086;1
5922;2023-12-16;3;3015;4
5923;2023-07-24;32;4393;4
5924;2023-12-27;2;1076;2
5925;2024-10-11;16;2256;2
5926;2025-01-07;11;1309;1
5927;2023-08-25;22;2613;1
5928;2024-04-06;1;3786;3
5929;2025-01-10;18;3478;4
5930;2024-08-31;28;1451;1
5931;2024-01-02;25;1486;1
5932;2024-05-16;22;4778;1
5933;2023-08-28;23;1550;4
